date,temp_max,temp_min,temp_mean,pressure_max,pressure_min,pressure_mean,humidity_max,humidity_min,humidity_mean
2017-01-12,4.4,-1.2,1.9020408163265303,1012,992,1002.0612244897959,100,66,86.9795918367347
2017-01-13,4.0,-1.2,0.7102040816326533,1016,997,1006.4081632653061,97,56,75.95918367346938
2017-01-14,4.0,-2.0,0.6204081632653062,1023,1016,1018.8571428571429,100,66,85.06122448979592
2017-01-15,6.4,-0.4,2.7510204081632663,1025,1019,1021.9591836734694,100,71,96.9795918367347
2017-01-16,3.6,0.4,2.073469387755102,1034,1025,1028.938775510204,100,78,95.12244897959184
2017-01-17,3.6,-2.8,0.18775510204081652,1040,1034,1037.5102040816328,100,52,84.71428571428571
2017-01-18,3.6,-4.0,-1.0530612244897963,1041,1039,1040.1224489795918,93,44,77.3265306122449
2017-01-19,4.8,-3.6,0.2775510204081631,1040,1038,1039.0816326530612,97,45,78.85714285714286
2017-01-20,4.8,-4.4,-0.5795918367346939,1038,1033,1035.5102040816328,100,46,84.6938775510204
2017-01-21,4.0,-4.4,-0.3918367346938773,1033,1026,1029.0204081632653,100,76,90.83673469387755
2017-01-22,2.8,-5.6,-2.3999999999999995,1028,1026,1027.2244897959183,100,66,89.16326530612245
2017-01-23,4.4,-2.4,0.5469387755102042,1029,1027,1027.795918367347,100,75,93.9795918367347
2017-01-24,7.2,-1.6,1.787755102040816,1029,1027,1028.061224489796,100,68,90.34693877551021
2017-01-25,0.8,-2.4,-0.6775510204081633,1030,1025,1027.8979591836735,100,87,98.53061224489795
2017-01-26,-1.2,-5.2,-2.9632653061224485,1025,1015,1019.9387755102041,100,74,88.75510204081633
2017-01-27,3.6,-3.6,0.4653061224489797,1015,1008,1010.1020408163265,100,80,90.57142857142857
2017-01-28,7.2,0.8,4.19591836734694,1012,1005,1008.3469387755102,98,70,84.75510204081633
2017-01-29,6.4,-1.2,3.142857142857144,1013,1004,1010.0408163265306,100,81,94.85714285714286
2017-01-30,5.2,3.2,3.9020408163265308,1013,1005,1010.2448979591836,100,78,93.61224489795919
2017-01-31,4.8,2.8,3.248979591836735,1013,1010,1012.1836734693877,100,83,94.53061224489795
2017-02-01,9.2,4.8,7.395918367346939,1010,1000,1004.8163265306123,100,79,96.46938775510205
2017-02-02,9.6,7.6,8.644897959183673,1000,991,994.7142857142857,100,79,88.89795918367346
2017-02-03,9.2,2.4,6.424489795918369,996,986,992.0408163265306,100,61,82.44897959183673
2017-02-04,7.2,0.4,2.7265306122448973,997,990,994.6122448979592,100,68,87.18367346938776
2017-02-05,4.0,0.0,1.8857142857142861,1015,996,1002.7142857142857,100,88,97.12244897959184
2017-02-06,5.6,-2.0,2.253061224489796,1019,1012,1016.469387755102,100,68,90.14285714285714
2017-02-07,6.8,0.4,3.3632653061224493,1020,1011,1013.8367346938776,100,75,95.83673469387755
2017-02-08,2.8,-0.4,0.8081632653061224,1032,1020,1027.3061224489795,100,74,91.61224489795919
2017-02-09,0.0,-1.2,-0.5306122448979592,1032,1025,1028.8163265306123,100,69,86.04081632653062
2017-02-10,0.4,-1.6,-0.8571428571428575,1026,1023,1024.4897959183672,100,76,93.20408163265306
2017-02-11,1.2,-2.0,-0.5306122448979594,1024,1022,1022.9387755102041,100,83,94.48979591836735
2017-02-12,2.0,-1.6,0.35102040816326535,1026,1023,1024.0,100,88,97.24489795918367
2017-02-13,8.4,1.2,3.4367346938775527,1026,1023,1024.2448979591836,98,55,83.81632653061224
2017-02-14,8.8,1.2,4.865306122448981,1027,1022,1024.408163265306,95,65,81.40816326530613
2017-02-15,10.0,6.0,7.387755102040815,1029,1026,1027.7755102040817,100,72,89.59183673469387
2017-02-16,9.6,2.8,5.942857142857141,1030,1027,1028.938775510204,100,63,88.0204081632653
2017-02-17,10.5,4.4,7.008163265306123,1029,1027,1027.4897959183672,100,59,83.61224489795919
2017-02-18,7.2,2.8,4.5469387755102035,1027,1022,1024.8775510204082,100,68,92.12244897959184
2017-02-19,9.2,2.4,6.751020408163266,1022,1020,1021.204081632653,100,71,86.57142857142857
2017-02-20,16.4,7.6,10.883673469387757,1020,1015,1016.8979591836735,100,60,85.28571428571429
2017-02-21,11.4,7.6,9.293877551020403,1017,1008,1013.6938775510204,100,74,89.04081632653062
2017-02-22,10.9,7.6,8.855102040816321,1008,1001,1004.7755102040817,100,73,92.08163265306122
2017-02-23,9.2,2.0,6.824489795918368,1006,983,993.0612244897959,100,44,76.73469387755102
2017-02-24,7.2,1.6,3.387755102040815,1019,1006,1014.3469387755102,95,49,74.63265306122449
2017-02-25,9.2,2.8,6.514285714285714,1017,1006,1010.4489795918367,99,68,83.34693877551021
2017-02-26,10.0,7.2,8.33469387755102,1006,997,1002.2857142857143,100,62,82.16326530612245
2017-02-27,8.8,0.8,5.00408163265306,997,978,985.7551020408164,100,68,83.85714285714286
2017-02-28,4.8,-0.4,2.4244897959183676,991,980,984.3265306122449,100,61,86.28571428571429
2017-03-01,8.0,1.6,4.587755102040818,997,991,995.0816326530612,100,56,81.57142857142857
2017-03-02,8.8,2.0,4.914285714285716,1011,995,1005.1632653061224,91,42,66.20408163265306
2017-03-03,7.6,2.0,4.955102040816328,1009,988,996.8775510204082,100,81,91.61224489795919
2017-03-04,9.6,4.8,6.644897959183675,988,985,986.1428571428571,100,46,81.77551020408163
2017-03-05,8.0,2.8,4.612244897959184,995,983,987.8367346938776,94,53,83.57142857142857
2017-03-06,9.2,1.2,5.036734693877551,1011,995,1002.204081632653,100,43,76.36734693877551
2017-03-07,8.8,1.2,5.020408163265308,1017,1011,1015.1428571428571,100,49,74.6734693877551
2017-03-08,11.4,4.8,8.23265306122449,1016,1006,1010.8367346938776,100,64,87.26530612244898
2017-03-09,12.7,4.8,8.6530612244898,1027,1014,1020.1428571428571,100,30,72.81632653061224
2017-03-10,10.5,3.6,7.295918367346939,1028,1023,1025.265306122449,97,73,85.73469387755102
2017-03-11,14.5,7.6,9.855102040816327,1023,1014,1017.9795918367347,100,63,84.36734693877551
2017-03-12,10.5,6.4,8.49387755102041,1023,1011,1014.9387755102041,100,70,86.57142857142857
2017-03-13,12.7,4.0,8.412244897959184,1032,1023,1028.795918367347,98,47,73.22448979591837
2017-03-14,13.6,4.8,9.1,1034,1031,1032.4285714285713,100,65,86.65306122448979
2017-03-15,15.0,3.6,9.783673469387754,1036,1030,1033.0816326530612,100,38,74.22448979591837
2017-03-16,8.8,3.6,6.440816326530611,1030,1018,1022.204081632653,100,75,89.0204081632653
2017-03-17,9.2,2.0,6.1387755102040815,1019,1004,1014.3877551020408,86,48,74.18367346938776
2017-03-18,14.1,8.8,10.897959183673471,1010,1003,1007.1428571428571,100,61,85.20408163265306
2017-03-19,14.1,9.2,10.593877551020407,1008,1004,1005.795918367347,100,62,81.48979591836735
2017-03-20,10.5,4.4,8.291836734693875,1006,998,1001.4285714285714,100,78,89.73469387755102
2017-03-21,9.2,2.0,4.759183673469389,1008,1003,1006.3061224489796,90,32,67.81632653061224
2017-03-22,7.2,2.8,4.906122448979593,1011,1003,1005.6326530612245,97,64,81.3265306122449
2017-03-23,10.9,3.2,6.173469387755101,1025,1011,1017.1632653061224,100,38,80.22448979591837
2017-03-24,11.4,1.6,5.867346938775513,1035,1025,1030.7755102040817,100,44,79.38775510204081
2017-03-25,13.2,-1.2,5.4673469387755125,1035,1028,1031.4489795918366,100,16,62.83673469387755
2017-03-26,12.7,0.8,6.333333333333335,1028,1025,1026.125,99,51,73.0625
2017-03-27,11.8,2.8,5.857142857142857,1026,1020,1022.9591836734694,100,52,87.85714285714286
2017-03-28,15.5,1.2,7.991836734693877,1021,1018,1019.530612244898,100,42,80.53061224489795
2017-03-29,14.1,8.8,11.569387755102039,1022,1019,1020.7142857142857,100,64,82.38775510204081
2017-03-30,20.4,9.6,14.622448979591837,1021,1012,1017.6326530612245,87,31,63.55102040816327
2017-03-31,15.5,7.2,11.528571428571436,1011,1008,1008.3877551020408,82,48,68.40816326530613
2017-04-01,15.0,6.4,9.58979591836735,1014,1006,1008.6122448979592,100,35,74.28571428571429
2017-04-02,13.2,3.6,8.444897959183674,1027,1014,1021.9591836734694,100,49,75.6938775510204
2017-04-03,15.5,4.4,9.440816326530612,1027,1023,1025.0816326530612,100,44,74.3061224489796
2017-04-04,14.1,5.6,8.710204081632652,1032,1023,1026.8163265306123,100,64,84.3061224489796
2017-04-05,12.3,2.4,7.336734693877551,1033,1030,1031.7551020408164,99,45,73.14285714285714
2017-04-06,15.5,1.2,8.234693877551019,1033,1029,1031.2448979591836,98,35,72.34693877551021
2017-04-07,13.2,2.0,7.977551020408165,1029,1026,1027.265306122449,99,45,70.59183673469387
2017-04-08,18.6,1.2,10.002040816326533,1026,1022,1023.8367346938776,100,31,77.26530612244898
2017-04-09,23.9,5.6,14.051020408163263,1022,1016,1019.5102040816327,99,13,62.16326530612245
2017-04-10,11.8,4.8,8.357142857142856,1028,1021,1025.265306122449,83,30,63.734693877551024
2017-04-11,13.2,2.8,8.228571428571431,1029,1022,1026.3469387755101,93,36,67.61224489795919
2017-04-12,13.2,4.4,8.371428571428572,1022,1015,1017.6122448979592,95,43,72.16326530612245
2017-04-13,10.5,2.4,7.185714285714285,1018,1016,1017.204081632653,93,48,69.3061224489796
2017-04-14,12.7,6.0,8.951020408163265,1017,1013,1014.9591836734694,98,56,73.91836734693878
2017-04-15,11.8,5.2,8.251020408163264,1021,1014,1017.4897959183673,100,23,64.24489795918367
2017-04-16,11.4,4.0,7.818367346938774,1023,1018,1020.7142857142857,100,48,72.53061224489795
2017-04-17,10.5,3.2,6.487755102040815,1027,1018,1023.3265306122449,100,29,70.83673469387755
2017-04-18,9.2,0.8,5.159183673469388,1037,1027,1032.3877551020407,90,35,65.79591836734694
2017-04-19,12.3,-1.6,6.002040816326531,1039,1037,1037.938775510204,96,17,58.51020408163265
2017-04-20,13.2,4.8,8.618367346938774,1038,1034,1036.1836734693877,92,58,70.87755102040816
2017-04-21,12.7,8.8,10.459183673469388,1035,1029,1031.9591836734694,83,51,69.18367346938776
2017-04-22,14.1,5.2,8.673469387755102,1031,1028,1029.4897959183672,100,40,67.79591836734694
2017-04-23,14.5,4.8,8.691836734693876,1030,1021,1025.795918367347,90,37,58.02040816326531
2017-04-24,11.8,1.6,6.706122448979592,1021,1011,1014.3061224489796,97,36,70.28571428571429
2017-04-25,8.8,-1.2,2.86530612244898,1015,1011,1012.7755102040817,90,31,67.22448979591837
2017-04-26,7.2,-0.4,2.489795918367347,1021,1015,1017.8163265306123,100,53,83.04081632653062
2017-04-27,7.6,-2.0,4.024489795918366,1020,1015,1017.6122448979592,100,51,85.93877551020408
2017-04-28,11.4,3.6,7.453061224489796,1017,1016,1016.3265306122449,100,34,67.89795918367346
2017-04-29,12.7,4.4,9.216326530612248,1016,1010,1013.9387755102041,92,40,62.91836734693877
2017-04-30,15.5,7.2,11.375510204081632,1010,997,1001.7142857142857,78,29,53.91836734693877
2017-05-01,12.3,5.6,9.030612244897958,1016,997,1004.9183673469388,100,60,78.57142857142857
2017-05-02,14.1,2.8,8.13061224489796,1024,1016,1020.1632653061224,100,45,80.61224489795919
2017-05-03,9.6,3.2,6.848979591836732,1024,1022,1023.2448979591836,100,68,88.9795918367347
2017-05-04,11.8,6.4,8.453061224489794,1027,1023,1024.0204081632653,99,47,77.6938775510204
2017-05-05,14.5,3.6,9.146938775510202,1026,1017,1021.7755102040817,100,36,69.44897959183673
2017-05-06,10.9,6.4,8.408163265306122,1017,1013,1014.3061224489796,97,70,81.57142857142857
2017-05-07,13.6,6.4,8.49705882352941,1025,1017,1021.7352941176471,94,47,77.0
2017-05-08,8.4,5.6,6.96326530612245,1030,1025,1027.469387755102,91,58,73.16326530612245
2017-05-09,9.6,5.2,7.053061224489794,1029,1016,1022.5714285714286,86,59,73.04081632653062
2017-05-10,15.5,1.2,8.899999999999999,1015,1001,1007.2244897959183,99,28,65.16326530612245
2017-05-11,19.5,1.2,11.899999999999999,1001,992,995.0816326530612,100,25,63.06122448979592
2017-05-12,17.7,8.8,12.73469387755102,1000,992,995.3673469387755,100,49,79.71428571428571
2017-05-13,15.9,8.0,11.838775510204082,1012,1001,1006.6530612244898,100,39,69.53061224489795
2017-05-14,18.2,7.2,12.49795918367347,1025,1012,1017.8571428571429,98,29,64.79591836734694
2017-05-15,16.8,6.4,12.222448979591839,1025,1023,1024.2448979591836,100,68,83.51020408163265
2017-05-16,22.2,13.2,16.957142857142856,1024,1023,1023.795918367347,100,53,77.93877551020408
2017-05-17,15.5,9.2,12.797959183673472,1024,1012,1016.734693877551,100,92,98.6938775510204
2017-05-18,17.7,7.6,11.055102040816324,1013,1010,1011.7551020408164,100,30,79.75510204081633
2017-05-19,10.9,6.8,8.826530612244895,1013,1009,1010.795918367347,100,65,89.79591836734694
2017-05-20,14.5,4.8,9.438775510204081,1023,1013,1017.3469387755102,100,47,82.75510204081633
2017-05-21,18.2,6.0,12.363265306122448,1026,1021,1023.734693877551,100,34,70.26530612244898
2017-05-22,23.0,8.0,15.971428571428577,1021,1013,1016.469387755102,100,24,62.10204081632653
2017-05-23,20.4,9.2,15.753061224489796,1025,1015,1021.3061224489796,94,53,71.55102040816327
2017-05-24,24.8,9.6,18.089795918367347,1027,1025,1026.591836734694,100,39,68.20408163265306
2017-05-25,24.3,10.9,17.869387755102043,1027,1024,1025.408163265306,100,44,68.46938775510205
2017-05-26,23.9,10.0,18.157142857142855,1024,1015,1019.5510204081633,94,30,61.89795918367347
2017-05-27,23.0,12.7,18.161224489795924,1018,1012,1014.0612244897959,95,47,70.14285714285714
2017-05-28,23.5,8.8,16.82244897959183,1020,1016,1018.0816326530612,100,40,70.44897959183673
2017-05-29,20.0,12.3,16.100000000000005,1017,1011,1012.9591836734694,100,61,88.0
2017-05-30,19.5,12.7,15.365306122448981,1021,1012,1015.3469387755102,100,58,80.89795918367346
2017-05-31,21.3,11.4,16.09387755102041,1025,1021,1023.204081632653,100,35,68.18367346938776
2017-06-01,23.0,11.8,17.73265306122449,1024,1019,1021.3877551020408,100,38,69.24489795918367
2017-06-02,22.2,10.9,16.20888888888889,1019,1015,1016.7555555555556,100,52,82.06666666666666
2017-06-03,19.5,11.8,15.269387755102041,1015,1013,1014.3265306122449,100,28,68.79591836734694
2017-06-04,18.2,6.4,12.636734693877544,1017,1014,1015.4285714285714,93,40,70.61224489795919
2017-06-05,16.8,9.2,12.836734693877544,1014,992,1005.2448979591836,100,42,76.59183673469387
2017-06-06,13.2,8.4,10.446938775510205,1001,984,991.795918367347,100,61,85.71428571428571
2017-06-07,18.2,8.4,12.691836734693878,1013,1000,1008.3673469387755,100,35,64.73469387755102
2017-06-08,15.9,10.5,13.734693877551019,1011,1006,1008.5102040816327,100,60,83.20408163265306
2017-06-09,19.1,9.6,14.271428571428572,1016,1007,1010.6326530612245,100,44,72.71428571428571
2017-06-10,23.0,10.9,16.81632653061224,1017,1015,1015.7755102040817,95,28,69.93877551020408
2017-06-11,21.3,10.5,17.099999999999998,1015,1011,1012.9795918367347,94,37,65.91836734693878
2017-06-12,18.2,9.6,13.722448979591833,1020,1013,1016.6122448979592,95,46,68.73469387755102
2017-06-13,21.3,8.4,15.681632653061229,1021,1019,1020.265306122449,99,46,69.42857142857143
2017-06-14,23.5,11.4,17.908163265306126,1021,1015,1017.8163265306123,100,29,61.30612244897959
2017-06-15,22.2,11.4,16.904081632653053,1019,1012,1014.1836734693877,96,39,64.89795918367346
2017-06-16,21.7,9.6,16.27755102040816,1028,1019,1024.1632653061224,96,32,67.53061224489795
2017-06-17,27.0,14.1,21.314285714285717,1029,1027,1027.8775510204082,100,39,67.85714285714286
2017-06-18,29.6,15.0,23.271428571428572,1027,1023,1025.1020408163265,97,20,58.38775510204081
2017-06-19,29.6,16.8,23.5061224489796,1024,1019,1020.8979591836735,98,28,59.816326530612244
2017-06-20,28.7,14.1,21.176086956521736,1022,1019,1019.9347826086956,93,28,66.8913043478261
2017-06-21,28.3,11.8,20.9734693877551,1021,1011,1016.1836734693877,98,34,70.06122448979592
2017-06-22,20.4,13.6,18.11428571428572,1015,1010,1012.0,100,62,79.59183673469387
2017-06-23,20.4,10.5,16.024489795918367,1016,1015,1015.4897959183673,100,43,71.9795918367347
2017-06-24,23.5,14.1,18.57346938775511,1015,1011,1012.6530612244898,96,33,67.14285714285714
2017-06-25,20.4,10.0,15.489795918367347,1015,1010,1011.8367346938776,99,52,74.16326530612245
2017-06-26,21.7,8.4,14.955102040816335,1016,1013,1014.530612244898,91,31,57.16326530612245
2017-06-27,16.8,11.8,12.963265306122441,1013,1002,1007.530612244898,100,57,86.18367346938776
2017-06-28,12.7,10.0,11.622448979591832,1002,994,996.530612244898,100,84,95.10204081632654
2017-06-29,14.5,9.2,11.88775510204082,999,992,994.5714285714286,100,72,85.91836734693878
2017-06-30,19.1,8.0,13.869387755102048,1011,999,1004.3265306122449,100,47,81.75510204081633
2017-07-01,21.3,11.8,16.087755102040816,1018,1012,1015.8163265306123,100,45,72.04081632653062
2017-07-02,20.9,12.7,16.471428571428568,1023,1018,1021.3265306122449,92,29,61.61224489795919
2017-07-03,22.6,10.0,16.542857142857144,1023,1019,1020.6734693877551,96,39,69.93877551020408
2017-07-04,22.6,10.5,17.565306122448977,1023,1019,1020.7142857142857,94,44,68.57142857142857
2017-07-05,26.1,12.3,19.397959183673468,1021,1018,1019.6938775510204,98,30,62.673469387755105
2017-07-06,27.0,14.5,20.271428571428576,1020,1013,1015.9591836734694,91,41,66.08163265306122
2017-07-07,25.7,15.9,20.802040816326528,1019,1014,1016.469387755102,100,26,62.857142857142854
2017-07-08,23.0,13.2,18.33877551020409,1021,1018,1019.1632653061224,96,25,60.40816326530612
2017-07-09,25.7,13.2,20.112244897959183,1018,1009,1012.9387755102041,100,39,67.34693877551021
2017-07-10,23.5,13.6,18.046938775510206,1010,1007,1008.3469387755102,94,37,71.24489795918367
2017-07-11,18.2,11.4,13.904081632653073,1011,1007,1009.2244897959183,100,59,88.26530612244898
2017-07-12,18.6,10.5,14.269387755102038,1025,1007,1016.6122448979592,100,38,72.04081632653062
2017-07-13,21.3,7.6,15.626530612244897,1025,1019,1021.8775510204082,100,29,63.326530612244895
2017-07-14,18.6,12.3,14.98775510204082,1023,1018,1020.0816326530612,91,39,66.20408163265306
2017-07-15,19.5,11.8,15.853061224489794,1023,1021,1022.0816326530612,100,62,80.26530612244898
2017-07-16,22.2,13.6,18.353061224489803,1026,1022,1023.7551020408164,100,61,83.53061224489795
2017-07-17,24.8,8.8,17.720408163265304,1027,1022,1024.7142857142858,93,19,58.55102040816327
2017-07-18,24.8,12.7,18.434693877551016,1023,1012,1018.1224489795918,97,30,67.04081632653062
2017-07-19,23.0,14.5,18.24489795918367,1012,1005,1006.4081632653061,100,64,84.65306122448979
2017-07-20,18.6,10.9,15.565306122448982,1011,1004,1007.204081632653,100,26,70.87755102040816
2017-07-21,21.3,10.0,16.463265306122445,1011,1006,1008.1428571428571,99,29,62.44897959183673
2017-07-22,19.1,10.5,13.64897959183673,1010,1005,1007.8163265306123,100,50,86.3265306122449
2017-07-23,17.3,10.0,12.712244897959181,1012,1009,1010.734693877551,100,65,88.79591836734694
2017-07-24,13.2,10.9,12.267346938775505,1018,1010,1014.3673469387755,100,89,96.16326530612245
2017-07-25,20.4,11.8,15.324489795918367,1018,1013,1016.0612244897959,100,34,75.6734693877551
2017-07-26,21.3,12.3,16.004081632653065,1013,1003,1006.795918367347,100,54,83.06122448979592
2017-07-27,19.1,10.5,14.526530612244905,1007,1004,1005.469387755102,98,41,74.65306122448979
2017-07-28,20.9,11.4,15.644897959183671,1008,1004,1006.4489795918367,100,41,74.83673469387755
2017-07-29,19.1,12.3,15.375510204081648,1009,1003,1006.795918367347,100,43,79.57142857142857
2017-07-30,20.0,10.9,14.42448979591837,1009,1000,1004.7755102040817,100,43,80.61224489795919
2017-07-31,21.7,10.0,15.271428571428569,1013,1008,1010.8571428571429,100,28,70.91836734693878
2017-08-01,20.4,8.8,15.19795918367347,1016,1013,1014.2857142857143,100,41,70.57142857142857
2017-08-02,18.6,12.3,15.59183673469387,1016,1006,1011.4285714285714,100,57,84.9795918367347
2017-08-03,20.4,14.1,16.763043478260872,1008,1004,1005.6521739130435,98,52,74.28260869565217
2017-08-04,21.3,12.7,16.883673469387748,1014,1007,1010.3877551020408,93,44,64.06122448979592
2017-08-05,17.3,9.2,13.271428571428572,1022,1014,1017.4081632653061,91,39,72.83673469387755
2017-08-06,20.9,6.8,14.324489795918371,1024,1020,1022.0408163265306,100,33,66.28571428571429
2017-08-07,18.6,10.5,14.66122448979592,1020,1016,1017.5918367346939,100,65,85.71428571428571
2017-08-08,17.3,11.4,13.320408163265295,1015,1009,1011.3061224489796,100,70,92.06122448979592
2017-08-09,13.2,10.9,11.934693877551018,1023,1011,1016.6326530612245,100,85,96.42857142857143
2017-08-10,19.1,8.0,13.351020408163263,1026,1023,1024.6326530612246,100,38,73.85714285714286
2017-08-11,20.9,7.2,14.614285714285712,1023,1015,1018.4897959183673,100,35,73.83673469387755
2017-08-12,20.4,12.7,16.76122448979592,1020,1014,1016.0,100,34,69.6938775510204
2017-08-13,21.3,9.2,15.295918367346939,1023,1020,1021.8775510204082,94,29,58.714285714285715
2017-08-14,22.2,9.6,16.485714285714284,1021,1014,1017.6938775510204,99,32,65.87755102040816
2017-08-15,22.2,10.9,16.55306122448979,1020,1013,1015.7551020408164,100,27,63.97959183673469
2017-08-16,20.9,8.4,15.583673469387746,1021,1014,1018.734693877551,100,28,66.14285714285714
2017-08-17,22.6,12.7,17.379591836734694,1014,1010,1010.8571428571429,100,36,77.65306122448979
2017-08-18,19.1,8.8,13.91224489795918,1011,1009,1009.9183673469388,100,44,76.93877551020408
2017-08-19,18.6,9.2,13.414285714285716,1021,1011,1016.3877551020408,100,38,71.51020408163265
2017-08-20,20.0,8.0,14.167346938775513,1025,1021,1023.3469387755102,99,34,70.77551020408163
2017-08-21,19.1,11.8,15.25306122448979,1024,1022,1023.265306122449,100,66,85.04081632653062
2017-08-22,21.7,15.5,17.685714285714283,1023,1016,1020.4489795918367,99,55,80.81632653061224
2017-08-23,21.7,13.2,17.646938775510208,1016,1012,1014.0408163265306,100,52,80.0
2017-08-24,19.5,9.2,14.595918367346941,1019,1016,1017.1020408163265,100,36,75.6938775510204
2017-08-25,23.0,8.8,16.26938775510204,1019,1016,1017.6734693877551,100,30,68.0204081632653
2017-08-26,23.5,11.8,16.87551020408163,1019,1016,1017.1428571428571,100,33,71.93877551020408
2017-08-27,24.3,10.9,17.379591836734694,1021,1019,1019.795918367347,95,30,65.61224489795919
2017-08-28,26.5,12.7,19.544897959183672,1021,1016,1018.0816326530612,100,36,70.16326530612245
2017-08-29,23.9,10.5,16.61632653061224,1016,1013,1014.3061224489796,100,53,79.6938775510204
2017-08-30,12.7,8.4,10.730612244897955,1015,1013,1013.8163265306123,99,72,88.87755102040816
2017-08-31,18.6,6.4,12.283673469387754,1021,1015,1017.6122448979592,100,38,75.75510204081633
2017-09-01,19.5,6.4,12.975510204081631,1025,1021,1022.5510204081633,100,27,72.91836734693878
2017-09-02,20.4,6.8,13.593877551020409,1025,1019,1022.5918367346939,100,36,73.77551020408163
2017-09-03,18.2,9.2,12.973469387755095,1019,1010,1013.5102040816327,100,42,79.40816326530613
2017-09-04,20.9,11.4,16.024489795918367,1016,1009,1012.3469387755102,100,74,92.75510204081633
2017-09-05,20.0,12.3,16.183673469387756,1017,1012,1013.9183673469388,100,70,88.63265306122449
2017-09-06,17.3,8.8,13.306122448979593,1020,1017,1018.6938775510204,100,35,70.83673469387755
2017-09-07,17.7,8.4,13.828571428571431,1019,1005,1012.6938775510204,96,52,75.34693877551021
2017-09-08,16.8,9.2,13.212244897959181,1004,994,997.7551020408164,100,67,89.48979591836735
2017-09-09,15.9,7.6,10.597959183673467,1001,994,996.2448979591836,100,56,87.10204081632654
2017-09-10,15.5,6.0,11.179591836734692,1002,989,995.7755102040817,100,65,86.87755102040816
2017-09-11,16.8,8.8,11.610204081632652,999,987,991.0,99,61,82.55102040816327
2017-09-12,17.3,8.4,12.002040816326529,1006,990,1001.3469387755102,100,39,76.06122448979592
2017-09-13,16.4,7.2,11.812244897959188,1000,987,995.6938775510204,95,50,69.22448979591837
2017-09-14,15.5,6.4,9.997959183673471,1013,999,1006.4285714285714,99,57,76.77551020408163
2017-09-15,12.7,4.8,8.375510204081634,1013,1011,1012.530612244898,100,57,89.63265306122449
2017-09-16,12.3,6.4,8.493877551020406,1013,1010,1011.3469387755102,100,65,93.36734693877551
2017-09-17,14.5,6.8,9.1469387755102,1016,1012,1014.0612244897959,100,67,94.3061224489796
2017-09-18,15.5,7.6,10.540816326530612,1020,1016,1017.8163265306123,100,42,87.3061224489796
2017-09-19,14.5,5.6,9.416326530612244,1023,1020,1021.7142857142857,100,56,83.44897959183673
2017-09-20,17.3,5.2,11.193877551020407,1021,1016,1018.5510204081633,100,51,83.0204081632653
2017-09-21,17.3,9.6,13.4734693877551,1020,1014,1016.0816326530612,100,55,83.95918367346938
2017-09-22,16.8,4.8,11.122448979591834,1023,1021,1021.8367346938776,100,42,77.12244897959184
2017-09-23,17.7,10.5,13.35306122448979,1024,1022,1022.9183673469388,100,50,79.75510204081633
2017-09-24,19.5,10.9,15.024489795918369,1022,1020,1020.8775510204082,93,47,72.73469387755102
2017-09-25,18.6,12.7,15.118367346938777,1024,1019,1021.6938775510204,100,60,82.10204081632654
2017-09-26,18.2,10.9,14.044897959183679,1025,1024,1024.2244897959183,100,64,87.14285714285714
2017-09-27,18.6,8.8,13.91836734693878,1024,1018,1020.6734693877551,100,63,88.0
2017-09-28,19.1,11.4,14.908163265306118,1020,1016,1018.5918367346939,100,57,86.3265306122449
2017-09-29,16.8,9.2,13.748979591836736,1018,1015,1016.2244897959183,100,59,86.3265306122449
2017-09-30,17.3,8.0,11.724489795918364,1018,1014,1016.204081632653,100,43,80.48979591836735
2017-10-01,16.8,11.8,14.399999999999993,1013,1007,1009.8163265306123,100,65,89.81632653061224
2017-10-02,15.5,8.8,12.604081632653067,1016,1008,1011.530612244898,91,42,70.75510204081633
2017-10-03,13.6,7.2,10.01020408163265,1026,1016,1022.0816326530612,96,46,71.63265306122449
2017-10-04,13.6,6.8,10.293877551020405,1025,1012,1020.3265306122449,87,48,72.9795918367347
2017-10-05,15.9,8.4,11.712244897959181,1022,1008,1016.0,98,44,72.65306122448979
2017-10-06,12.7,6.0,9.183673469387756,1027,1023,1025.408163265306,100,28,72.0
2017-10-07,15.9,8.8,11.46122448979592,1024,1014,1016.8367346938776,100,62,85.06122448979592
2017-10-08,15.9,8.8,11.295918367346937,1022,1017,1020.1632653061224,100,54,83.22448979591837
2017-10-09,14.1,8.8,11.19795918367347,1022,1016,1018.5918367346939,100,73,87.85714285714286
2017-10-10,16.8,9.2,12.94489795918368,1016,1012,1013.7551020408164,100,66,84.81632653061224
2017-10-11,15.9,10.0,13.657142857142853,1013,1006,1009.469387755102,95,62,80.91836734693878
2017-10-12,15.5,7.2,10.806122448979593,1022,1013,1019.4285714285714,100,56,78.77551020408163
2017-10-13,19.1,8.8,14.691836734693878,1024,1020,1021.7142857142857,100,60,85.44897959183673
2017-10-14,19.1,11.4,15.297959183673468,1025,1023,1024.3265306122448,100,62,84.22448979591837
2017-10-15,18.6,10.5,13.453061224489792,1023,1017,1018.4285714285714,100,67,88.48979591836735
2017-10-16,21.3,10.5,14.55102040816326,1017,1013,1015.4081632653061,100,55,78.63265306122449
2017-10-17,13.6,8.0,10.544897959183672,1020,1017,1018.1224489795918,100,46,76.83673469387755
2017-10-18,11.8,7.2,9.012244897959183,1017,1009,1012.265306122449,100,86,96.3061224489796
